cnpj,optante_simples,optante_simei
35753348000134,Sim,Sim
35798639000149,Sim,Não
35869738000174,Sim,Sim
35976104000110,Sim,Sim
35987533000193,Sim,Sim
35993320000174,Sim,Sim
35994036000112,Sim,Sim
35995960000113,Sim,Sim
36008924000181,Sim,Sim
36043133000192,Sim,Sim
36048137000163,Sim,Sim
36079708000127,Sim,Sim
36212098000198,Sim,Sim
36232103000124,Sim,Sim
36233767000108,Sim,Sim
36259461000120,Sim,Sim
36262192000151,Não,Não
36299621000165,Sim,Sim
36304930000186,Sim,Sim
36335047000153,Sim,Sim
36343065000187,Sim,Não
36437632000164,Sim,Sim
36457412000100,Sim,Sim
36468232000116,Sim,Sim
36534952000132,Sim,Sim
36552111000158,Sim,Sim
36570592000124,Sim,Sim
36579392000132,Sim,Sim
36586321000167,Sim,Sim
36595489000139,Sim,Sim
36687670000175,Sim,Sim
36691910000105,Sim,Sim
36715363000150,Não,Não
36730920000102,Sim,Sim
36733165000110,Sim,Sim
36735968000103,Sim,Não
36807862000178,Sim,Sim
36812912000105,Sim,Não
36898255000160,Sim,Sim
36939542000171,Sim,Sim
36954975000104,Sim,Sim
37008468000132,Sim,Sim
37033574000176,Sim,Sim
37043707000195,Sim,Sim
37069582000172,Sim,Não
37175332000117,Sim,Não
37179445000190,Sim,Sim
37240312000182,Sim,Sim
37343805000148,Sim,Sim
37344340000140,Sim,Sim
37430623000104,Sim,Sim
37463001000182,Sim,Sim
37482634000138,Sim,Sim
37521132000179,Sim,Sim
37611255000109,Sim,Sim
37612862000185,Sim,Sim
37625338000149,Sim,Sim
37644538000149,Sim,Sim
37651567000138,Sim,Sim
37708943000183,Sim,Não
37710227000130,Sim,Sim
37714394000150,Sim,Sim
37745963000124,Sim,Não
37797928000159,Sim,Não
37814769000153,Sim,Sim
37848414000185,Sim,Sim
37866359000156,Sim,Sim
37910439000161,Sim,Sim
37923393000115,Sim,Sim
37937921000195,Sim,Sim
37962769000109,Sim,Sim
37980499000150,Sim,Não
38006197000149,Sim,Não
38062567000165,Sim,Sim
38072574000148,Sim,Sim
38095411000180,Sim,Sim
38115835000160,Sim,Sim
38123034000146,Sim,Sim
38127451000167,Sim,Sim
38133927000172,Sim,Sim
38158613000124,Sim,Sim
38159381000129,Sim,Sim
38229447000100,Sim,Não
38239648000198,Sim,Sim
38276199000158,Sim,Sim
38281934000111,Sim,Sim
38311923000137,Sim,Não
38370541000184,Sim,Sim
38374581000102,Sim,Sim
38375587000196,Sim,Sim
38419952000117,Sim,Não
38448095000183,Sim,Sim
38449254000164,Sim,Sim
38458608000137,Não informado,Não informado
38481501000100,Sim,Não
38542139000130,Sim,Sim
38583750000106,Sim,Não
38655561000100,Sim,Sim
38729077000170,Sim,Não
38891092000110,Sim,Sim
38926831000161,Sim,Sim
39143496000198,Sim,Sim
39235153000153,Sim,Sim
39247932000179,Sim,Sim
39287166000176,Sim,Sim
39346861045181,Não,Não
39404266000135,Sim,Sim
39430615000193,Sim,Não
39450656000141,Sim,Sim
39513365000155,Sim,Sim
39601318000163,Sim,Sim
39620337000137,Sim,Sim
39626786000192,Sim,Sim
39664690000119,Sim,Sim
39669092000132,Sim,Sim
39683328000195,Sim,Sim
39706027000130,Sim,Não
39713802000184,Não,Não
39733455000151,Sim,Sim
39752710000103,Sim,Não
39767085000173,Sim,Sim
39829026000182,Sim,Sim
39901641000152,Sim,Sim
39910891000159,Sim,Não
39923469000138,Sim,Sim
39927095000129,Sim,Sim
39961497000140,Sim,Sim
39961962000142,Sim,Sim
40081185000120,Sim,Não
40092874000130,Sim,Não
40098039000108,Sim,Sim
40099807000148,Sim,Sim
40106156000176,Sim,Sim
40159977000170,Sim,Sim
40174332000107,Sim,Sim
40187583000126,Sim,Sim
40189850000102,Não informado,Não informado
40193985000133,Sim,Sim
40216784000104,Sim,Não
40246037000119,Sim,Sim
40250864000186,Sim,Sim
40256491000150,Sim,Sim
40280010000142,Sim,Sim
40282244000129,Sim,Sim
40364031000146,Sim,Sim
40364963000199,Sim,Sim
40389527000174,Sim,Sim
40407810000181,Sim,Sim
40435311000106,Sim,Sim
40457391000192,Sim,Sim
40481783000197,Sim,Sim
40505533000140,Não informado,Não informado
40507649000118,Sim,Sim
40511351000181,Sim,Sim
40538067000107,Sim,Sim
40551086000165,Sim,Sim
40560064000161,Sim,Sim
40566282000103,Sim,Sim
40590295000118,Sim,Sim
40623256000170,Sim,Sim
40658745000167,Sim,Sim
40687829000129,Sim,Sim
40704374000102,Não informado,Não informado
40728066000117,Sim,Sim
40738914000179,Sim,Sim
40783339000126,Sim,Sim
40788947000123,Não informado,Não informado
40803261000164,Sim,Não
40855961000100,Sim,Sim
40869152000140,Sim,Não
40878535000184,Sim,Sim
40884405000154,Não,Não
40936463000184,Sim,Sim
40948763000183,Sim,Sim
40997390000130,Sim,Sim
41016752000128,Sim,Não
41034195000178,Sim,Sim
41042503000107,Sim,Sim
41043321000150,Sim,Sim
41068294000170,Sim,Sim
41089840000150,Não,Não
41091284000156,Sim,Não
41098835000103,Sim,Sim
41117072000109,Sim,Sim
41146102000105,Sim,Sim
41164504000124,Sim,Não
41219963000168,Sim,Não
41222182000122,Sim,Sim
41228557000161,Sim,Sim
41247646000155,Sim,Não
41307063000172,Sim,Sim
41346698000189,Sim,Não
41347506000159,Sim,Não
41359640000170,Sim,Sim
41377373000163,Sim,Sim
41379537000191,Sim,Sim
41416197000121,Sim,Sim
41419198000120,Sim,Sim
41441017000161,Sim,Sim
41459539000190,Sim,Sim
41466055000179,Sim,Sim
41467603000185,Sim,Sim
41517260000116,Sim,Sim
41562355000151,Sim,Sim
41570598000131,Sim,Não
41607594000180,Sim,Sim
41630581000122,Sim,Sim
41643128000150,Sim,Não
41731122000135,Sim,Sim
41743141000181,Sim,Não
41781310000178,Sim,Sim
41797782000119,Sim,Sim
41809608000149,Sim,Não
41809783000136,Sim,Sim
41813878000123,Sim,Sim
41825415000181,Sim,Não
41838619000157,Sim,Sim
41851508000180,Sim,Sim
41866042000197,Não informado,Não informado
41894327000131,Sim,Sim
41947595000174,Não informado,Não informado
42010062000124,Sim,Não
42016914000190,Sim,Não
42042648000170,Sim,Não
42085329000142,Sim,Sim
42102748000145,Sim,Sim
42103222000180,Sim,Sim
42108752000110,Sim,Sim
42151689000103,Sim,Não
42155088000160,Sim,Sim
42156909000183,Sim,Sim
42210620000103,Sim,Sim
42239519000177,Sim,Sim
42247192000185,Sim,Não
42247244000113,Sim,Sim
42257281000102,Sim,Sim
42278473000103,Não,Não
42381838000112,Sim,Sim
42400639000104,Não informado,Não informado
42402525000101,Sim,Sim
42425506000192,Sim,Sim
42441219000176,Sim,Não
42453676000180,Sim,Sim
42468885000106,Sim,Não
42494990000101,Não informado,Não informado
42497425000106,Sim,Sim
42526107000118,Sim,Sim
42553893000142,Sim,Sim
42557782000104,Sim,Sim
42562755000120,Sim,Sim
42613730000108,Sim,Sim
42623634000140,Sim,Sim
42671243000100,Sim,Sim
42680821000166,Sim,Sim
42686026000185,Sim,Sim
42700751000160,Sim,Sim
42714035000132,Sim,Sim
42725871000112,Sim,Sim
42736774000125,Sim,Sim
42755283000121,Sim,Não
42772034000144,Não informado,Não informado
42774171000118,Sim,Sim
42789063000119,Não informado,Não informado
42794919000144,Sim,Não
42808429000150,Sim,Sim
42855279000135,Não informado,Não informado
42857624000170,Sim,Sim
42876816000123,Sim,Sim
42911266000136,Sim,Sim
42937526000142,Sim,Sim
42937543000180,Sim,Não
42962629000162,Sim,Não
42968745000199,Sim,Não
42989224000118,Sim,Sim
43028436000100,Sim,Não
43063687000117,Sim,Sim
43063706000105,Sim,Sim
43080342000171,Sim,Não
43108290000102,Sim,Sim
43113790000124,Sim,Não
43145493000160,Sim,Sim
43149267000158,Sim,Não
43163023000120,Sim,Sim
43166356000102,Sim,Sim
43189578000140,Sim,Não
43190362000286,Não,Não
43220329000170,Sim,Sim
43249268000174,Sim,Sim
43253221000184,Sim,Sim
43260901000125,Sim,Não
43274908000104,Não informado,Não informado
43339121000175,Sim,Sim
43339484000100,Sim,Não
43355906000131,Sim,Não
43363831000130,Sim,Sim
43375842000130,Sim,Sim
43430984000153,Sim,Sim
43494606000133,Sim,Sim
43501295000273,Não,Não
43517045000140,Sim,Sim
43520869000170,Sim,Sim
43523499000124,Sim,Sim
43545381000105,Sim,Sim
43624880000180,Sim,Sim
43653118000121,Sim,Sim
43697365000120,Sim,Não
43714788000100,Sim,Sim
43769971000103,Sim,Sim
43780561000163,Sim,Sim
43794830000140,Não informado,Não informado
43832075000141,Sim,Sim
43837835000103,Sim,Sim
43843574000134,Sim,Sim
43888218000137,Sim,Sim
43907952000104,Sim,Sim
43925949000105,Sim,Sim
43957527000111,Sim,Sim
43974495000162,Sim,Sim
43986346000113,Sim,Não
43997382000182,Não informado,Não informado
44021881000100,Sim,Sim
44035435000147,Sim,Sim
44056846000119,Sim,Sim
44104638000148,Sim,Sim
44128771000134,Sim,Sim
44172406000127,Não informado,Não informado
44180598000113,Sim,Não
44191669000183,Sim,Sim
44219290000134,Sim,Sim
44224226000141,Sim,Sim
44258197000139,Sim,Sim
44271967000183,Sim,Sim
44273060000153,Sim,Sim
44277565000196,Sim,Sim
44287502000110,Sim,Não
44301007000119,Sim,Sim
44324687000196,Sim,Sim
44355744000102,Sim,Não
44381917000159,Sim,Sim
44410976000108,Não informado,Não informado
44455759000134,Sim,Não
44458120000102,Não informado,Não informado
44479428000134,Sim,Sim
44492430000143,Sim,Sim
44502112000116,Sim,Não
44518565000130,Sim,Sim
44549235000102,Sim,Sim
44554158000189,Sim,Sim
44590649000185,Sim,Sim
44593660000107,Sim,Não
44608252000173,Sim,Não
44620743000130,Sim,Sim
44628951000185,Sim,Sim
44639044000131,Sim,Sim
44641676000130,Sim,Sim
44660476000124,Sim,Não
44662643000176,Não informado,Não informado
44668901000121,Sim,Sim
44671974000172,Sim,Sim
44681216000135,Sim,Não
44690033000186,Sim,Sim
44752572000100,Sim,Sim
44756623000164,Sim,Sim
44768188000198,Sim,Sim
44788023000188,Sim,Sim
44790991000129,Sim,Sim
44809560000167,Sim,Sim
44823181000121,Sim,Sim
44829049000127,Sim,Sim
44830724000138,Sim,Sim
44840637000161,Sim,Não
44842360000106,Sim,Não
44868799000108,Sim,Sim
44873690000169,Sim,Sim
44878779000118,Sim,Sim
44924484000130,Sim,Não
44946930000108,Sim,Sim
44956488000109,Sim,Não
45008269000152,Sim,Sim
45063561000178,Não informado,Não informado
45066005000155,Sim,Sim
45092422000172,Sim,Sim
45095298000107,Sim,Sim
45107047000197,Sim,Sim
45122006000170,Sim,Sim
45178623000197,Sim,Sim
45222227000110,Sim,Sim
45225390000136,Sim,Sim
45227657000124,Sim,Sim
45260746000172,Sim,Não
45270917000144,Sim,Sim
45273148000138,Sim,Sim
45281089000140,Sim,Sim
45357881000130,Sim,Sim
45369223000169,Sim,Sim
45420709000184,Sim,Sim
45430613000105,Sim,Sim
45465264000159,Sim,Sim
45498139000145,Sim,Não
45536043000124,Sim,Sim
45549387000178,Sim,Sim
45551329000189,Sim,Sim
45598275000107,Sim,Sim
45613814000130,Sim,Não
45620915000138,Sim,Não
45625005000148,Sim,Sim
45628784000135,Sim,Sim
45632222000165,Sim,Sim
45718547000165,Sim,Sim
45738585000180,Sim,Sim
45747259000139,Sim,Não
45792075000190,Sim,Sim
45802703000171,Sim,Não
45804066000172,Sim,Sim
45819546000107,Sim,Não
45834547000120,Sim,Sim
45839509000160,Sim,Sim
45913919000104,Sim,Não
45924426000170,Sim,Não
45948321000150,Sim,Sim
45979724000167,Sim,Sim
45983809000119,Sim,Sim
45987245000192,Não,Não
46022807000126,Sim,Sim
46040594000165,Sim,Não
46056913000120,Sim,Sim
46068736000100,Sim,Sim
46075285000120,Sim,Não
46161622000100,Não informado,Não informado
46170644000129,Sim,Sim
46191245000144,Sim,Sim
46220107000146,Sim,Sim
46230802000199,Sim,Sim
46234067000191,Sim,Sim
46250946000107,Sim,Não
46309380000141,Sim,Sim
46314177000163,Sim,Sim
46319969000120,Sim,Sim
46327430000113,Sim,Sim
46327970000105,Sim,Não
46336179000153,Sim,Sim
46355340000136,Sim,Não
46363556000143,Sim,Sim
46366873000113,Sim,Sim
46369843000160,Sim,Sim
46397220000878,Não informado,Não informado
46404305000160,Sim,Sim
46470163000139,Sim,Sim
46473593000104,Sim,Sim
46495645000143,Sim,Sim
46502587000138,Sim,Sim
46518446000103,Sim,Sim
46527486000111,Sim,Não
46546807000125,Sim,Sim
46552978000167,Sim,Sim
46556090000100,Sim,Sim
46579007000100,Sim,Sim
46631410000131,Sim,Sim
46648035000132,Sim,Sim
46824820000107,Sim,Sim
46852676000104,Sim,Sim
46914540000181,Sim,Sim
46947796000195,Sim,Sim
47002633000100,Sim,Sim
47138648000192,Não informado,Não informado
47163714000184,Sim,Sim
47192506000103,Sim,Não
47197823000112,Sim,Sim
47217398000186,Sim,Sim
47217770000154,Sim,Sim
47228166000123,Sim,Sim
47231534000192,Sim,Não
47237020000144,Sim,Sim
47248313000127,Sim,Sim
47258828000108,Não informado,Não informado
47333239000147,Sim,Sim
47357854000193,Sim,Sim
47366997000161,Sim,Sim
47368192000157,Sim,Sim
47411478000178,Sim,Sim
47419689000157,Sim,Sim
47427653007047,Não,Não
47449728000169,Sim,Sim
47465970000126,Sim,Sim
47472614000130,Sim,Sim
47505703000135,Sim,Não
47506958000112,Sim,Sim
47507222000169,Sim,Sim
47511681000116,Não informado,Não informado
47531704000154,Sim,Sim
47532006000173,Sim,Sim
47552624000185,Não informado,Não informado
47564758000116,Sim,Não
47566615000143,Sim,Não
47578151000195,Sim,Sim
47578270000148,Sim,Sim
47601235000100,Sim,Sim
47617067000133,Sim,Sim
47620186000145,Sim,Não
47627093000142,Sim,Não
47683431000163,Sim,Sim
47707142000157,Sim,Sim
47730578000167,Sim,Sim
47750681000179,Sim,Sim
47753813000116,Sim,Sim
47764244000104,Sim,Sim
47768765000130,Sim,Sim
47807121000103,Sim,Sim
47828846000188,Sim,Sim
47842449000160,Não informado,Não informado
47960950000121,Não,Não
47987919000184,Não informado,Não informado
47988347000158,Não informado,Não informado
48013260000128,Não informado,Não informado
48068714000168,Não informado,Não informado
48073857000168,Não informado,Não informado
48101839000142,Não informado,Não informado
48138040000120,Não informado,Não informado
48270772000170,Não informado,Não informado
48272095000129,Não informado,Não informado
48272794000179,Não informado,Não informado
48286526000106,Não informado,Não informado
48305086000197,Não informado,Não informado
50551373000200,Não,Não
50564053000103,Não,Não
52616869000169,Sim,Não
54460696000168,Não,Não
55062954000110,Não,Não
55978761000104,Sim,Não
57268179000180,Não,Não
57955858000127,Não,Não
58381021000184,Não,Não
59581587000112,Não,Não
60114600000102,Não,Não
60746948477784,Não,Não
60872504000123,Não,Não
60935491000194,Sim,Não
61099834007527,Não,Não
61522850004808,Não,Não
61585865000151,Não,Não
62369350000187,Sim,Não
64912090000170,Não,Não
66228966000865,Não,Não
66908468000197,Não,Não
66970229007250,Não,Não
67945071063563,Não,Não
68014653000163,Não,Não
69404259000102,Sim,Não
69937613000156,Não,Não
71389175000180,Não,Não
73714818000301,Sim,Não
74150202000156,Sim,Não
76709831005753,Não,Não
77779684000104,Não,Não
78014354000263,Não informado,Não informado
80227184000166,Não,Não
81243735000148,Não,Não
81839540000165,Não,Não
82508433000117,Não,Não
82858903000334,Não,Não
83475913000191,Não,Não
84683374000149,Não,Não
84931179000190,Não,Não
84932540000101,Não,Não
85211829000196,Não,Não
86772324000163,Não,Não
88384201000261,Não,Não
88610191000154,Não,Não
88713250000110,Não,Não
89912463000133,Não,Não
90154485000160,Sim,Não
91088328005126,Não,Não
93828986000173,Não,Não
94031192000147,Não,Não
94111887000139,Não,Não
94739828000100,Sim,Não
96016746000405,Não,Não
97017230000367,Não,Não
00000208000100,Não,Não
00057309000118,Sim,Não
00252011000169,Sim,Não
00263914000145,Não,Não
00519712000111,Não,Não
00981562000163,Sim,Não
01078990000143,Não,Não
01119908000262,Não,Não
01207261000140,Não,Não
01284870000100,Não,Não
01305338000386,Não,Não
01424020000152,Não,Não
01437408003103,Não,Não
01521622000128,Não,Não
01599101000193,Não,Não
01661181000160,Não,Não
01926857000108,Não,Não
01991491000142,Sim,Não
02026598000113,Não,Não
02108349000177,Sim,Não
02131386000104,Não,Não
02139619000107,Sim,Não
02149205000169,Não,Não
02254223000100,Sim,Não
02255187000108,Não,Não
02286479021105,Não informado,Não informado
02302101000142,Não,Não
02322506000142,Sim,Não
02328280000197,Não,Não
02357251000153,Não,Não
02507232000166,Sim,Não
02563332000100,Não,Não
02590304000181,Sim,Sim
02664042000152,Não,Não
02702354000103,Não,Não
02762121000104,Não,Não
02832019000120,Sim,Não
02846056000197,Não,Não
02916265000160,Não,Não
02961002000334,Não,Não
02962788000142,Não,Não
02982527000194,Não,Não
02992449000109,Não,Não
03074246000104,Sim,Não
03150807000107,Sim,Sim
03178516000119,Não,Não
03291332000160,Sim,Não
03303999000136,Não,Não
03339071000101,Não,Não
03414113000121,Não,Não
03431783000156,Sim,Não
03465034000140,Não,Não
03614778000189,Não,Não
03887640000153,Sim,Não
03900960000104,Não,Não
03938971000175,Não,Não
04056734000224,Não informado,Não informado
04087070001402,Não informado,Não informado
04149454000180,Não,Não
04245644000109,Sim,Não
04272216000248,Não informado,Não informado
04344855000190,Sim,Não
04391181000185,Não,Não
04487561000118,Sim,Não
04488478000163,Não,Não
04515007000105,Sim,Não
04564745000134,Não,Não
04581606000119,Não,Não
04704848000152,Não,Não
04728280000290,Sim,Não
04756908000180,Sim,Não
04777486000472,Não informado,Não informado
04902979000144,Não,Não
04913711000108,Não,Não
04958932000100,Sim,Não
04967822000105,Sim,Não
04986320000113,Não,Não
05102903000105,Não,Não
05137171000180,Não,Não
05160847000157,Não,Não
05336230000140,Sim,Não
05373332000135,Não,Não
05374728000105,Não,Não
05378317000341,Não,Não
06099983000141,Sim,Não
06324340000154,Não,Não
06324706000195,Sim,Não
06343964000119,Sim,Não
06347409025745,Não,Não
06790127000138,Não,Não
06911151000188,Não,Não
06977751000149,Não,Não
07007159000187,Não,Não
07192918000129,Não,Não
07214932000186,Sim,Não
07258675000184,Sim,Não
07260471000188,Não,Não
07278297000109,Sim,Não
07319010000133,Não,Não
07320739000120,Não,Não
07333500000194,Não,Não
07384541000100,Sim,Não
07404132000128,Sim,Não
07427207000196,Não,Não
07473959000193,Não,Não
07550190000160,Sim,Não
07558581000120,Sim,Não
07627092000183,Não,Não
07662523000142,Não,Não
07673564000134,Sim,Não
07818550000161,Não,Não
07834506000145,Sim,Não
07836603001220,Não informado,Não informado
07837195000410,Não,Não
07859971000130,Não,Não
07877926001008,Não,Não
07881622000115,Não,Não
07902768000108,Sim,Não
07949775000157,Não,Não
08077726000134,Não,Não
08079637000127,Não,Não
08275290000198,Sim,Não
08312229000173,Não,Não
08373944000116,Não,Não
08396644000314,Não,Não
08456463000255,Não,Não
08470753000172,Não,Não
08482830000104,Sim,Não
08560444000193,Não,Não
08570510000106,Não,Não
08652931000186,Não,Não
08664931000104,Sim,Não
08694702000124,Sim,Não
08759196000104,Não,Não
08790166000160,Não,Não
08797760000183,Não,Não
08914816000213,Não,Não
08991403000151,Sim,Não
09055163000146,Sim,Não
09060557000192,Sim,Não
09090626000100,Não,Não
09101689000204,Não,Não
09114383000527,Não,Não
09146451000106,Não,Não
09208618000116,Sim,Não
09223708000186,Não,Não
09276195000333,Não,Não
09311281000500,Não,Não
09315905000125,Não,Não
09366400000190,Sim,Não
09400464000160,Sim,Não
09496349000130,Não,Não
09600763000148,Sim,Não
09625367000175,Sim,Não
10016336000104,Sim,Não
10239794000366,Não,Não
10368003000136,Não,Não
10414014000105,Não,Não
10443799000144,Sim,Não
10452762000182,Não,Não
10516597000185,Não,Não
10629105000168,Não,Não
10650584000102,Não,Não
10656466000101,Não,Não
10725590000173,Não,Não
10737664000191,Não,Não
10849863000191,Sim,Não
10882120000113,Sim,Não
10886176000146,Sim,Não
10902715000193,Sim,Não
10914918000108,Não,Não
10969329000119,Sim,Não
10971789000181,Sim,Não
10989115000104,Sim,Não
10990611000188,Sim,Não
11045469000163,Sim,Não
11132543000189,Não,Não
11194163000179,Não,Não
11221189000169,Não,Não
11275508000119,Não,Não
11296903000188,Sim,Não
11323576000106,Não,Não
11380922000198,Não,Não
11530639000103,Sim,Sim
11669021000110,Não,Não
